year,title,url,time_place,track,description,speakers,speaker_details,files,photos
2023,Recruiting for Startups,https://tcsw2023.sched.com/event/1RLOu/recruiting-for-startups,,,,avatar for Paul DeBettignies,"[{""name"": ""avatar for Paul DeBettignies"", ""role"": """", ""company"": ""Launch Hiring, LLCPaul DeBettignies is better known online as Minnesota Headhunter. Recognized as a Talent Leader, depending on the project he is working on, titles like Senior Tech Recruiter, Senior People Operations Consultant, Principal Talent Advisor are frequently used.For 25+ years Paul has built software, tech, product and digital teams with startups and tech companies throughout the country with a focus on Minnesota and the Midwest and creates recruiting strategies for Fortune 500 clients. Paul is the author of “Minnesota Headhunter” (the...Read More →"", ""avatar_url"": ""//avatars.sched.co/2/83/2556751/avatar.jpg?c98""}]",,
2023,Free $10 on BettorEdge with Virtual Q&A,https://tcsw2023.sched.com/event/1Q7z1/free-10-on-bettoredge-with-virtual-qa,,,,avatar for Greg Kajewski,"[{""name"": ""avatar for Greg Kajewski"", ""role"": """", ""company"": ""BettorEdgeBettorEdge Co-Founder"", ""avatar_url"": ""//avatars.sched.co/5/32/19029714/avatar.jpg?7ec""}]",,
2023,DEED Open House: State Supports for Startup Businesses and Entrepreneurs,https://tcsw2023.sched.com/event/1RLWt/deed-open-house-state-supports-for-startup-businesses-and-entrepreneurs,,,,,[],,
2023,Building for Tomorrow: The Imperative of Smart and Resilient 21st Century Infrastructure,https://tcsw2023.sched.com/event/1RooJ/building-for-tomorrow-the-imperative-of-smart-and-resilient-21st-century-infrastructure,,,,avatar for Ben Wallace; avatar for Will Preble; avatar for Will Preble; avatar for Will Preble; avatar for Will Preble,"[{""name"": ""avatar for Ben Wallace"", ""role"": """", ""company"": ""Minify EnergyBen Wallaceis Co-founder ofMinify Energy, leading consulting, assessments, and project development/ implementation to accelerate smart, sustainable energy adoption in commercial buildings - reducing operating costs, enhancing building value, environments, and sustainable value. Solutions spanning energy data analysis and...Read More →"", ""avatar_url"": ""//avatars.sched.co/a/5b/2557248/avatar.jpg?758""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Smart North"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Smart North"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}]",,
2023,Crafting a Pitch Story that Wins,https://tcsw2023.sched.com/event/1Q8FA/crafting-a-pitch-story-that-wins,,,,MJMeredith JurekFounder,"[{""name"": ""MJMeredith JurekFounder"", ""role"": """", ""company"": ""Chief Articulator, StorycoreI'm a 25-year corporate marketing vet, former CMO now doing what I really love: helping entrepreneurs, business and tech leaders craft & connect their vision to investors, prospective and internal customers. My narrative approach to pitch decks has netted more than $200MM in the last...Read More →"", ""avatar_url"": ""//cdn.sched.co/common/img/icon-google-maps.png""}]",,
2023,Boss UP!,https://tcsw2023.sched.com/event/1RLRT/boss-up,,,,OTOctavia TreadwayChief Greatness Officer,"[{""name"": ""OTOctavia TreadwayChief Greatness Officer"", ""role"": """", ""company"": ""You're Carrying Something Great LLCMy name is Tav and I am the Founder and Chief Greatness Officer of You're Carrying Something Great LLC aka Something Great. I became an expert in business operations and organizational processes; and used my skills working for a very prestigious organization. However, after so much...Read More →"", ""avatar_url"": ""//cdn.sched.co/common/img/icon-google-maps.png""}]",Boss Up Presentation (1)pdf,
2023,Empower Your Pitch: Mastering Business Presentation Skills Workshop,https://tcsw2023.sched.com/event/1RID9/empower-your-pitch-mastering-business-presentation-skills-workshop,,,,avatar for Tavia Cummings; avatar for Tavia Cummings; avatar for Tavia Cummings,"[{""name"": ""avatar for Tavia Cummings"", ""role"": """", ""company"": ""ConnectUP! Institute"", ""avatar_url"": ""//avatars.sched.co/c/ee/14786250/avatar.jpg?bec""}, {""name"": ""avatar for Tavia Cummings"", ""role"": """", ""company"": ""Authentic Brand"", ""avatar_url"": ""//avatars.sched.co/c/ee/14786250/avatar.jpg?bec""}, {""name"": ""avatar for Tavia Cummings"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/c/ee/14786250/avatar.jpg?bec""}]",ConnectUP! TCSW Pitch Workshoppdf,
2023,Ralph Asher Supply Chains Talk,https://tcsw2023.sched.com/event/1RL6A/ralph-asher-supply-chains-talk,,,,avatar for Ralph Asher,"[{""name"": ""avatar for Ralph Asher"", ""role"": """", ""company"": ""Data Driven Supply Chain LLC"", ""avatar_url"": ""//avatars.sched.co/4/32/18338031/avatar.jpg?671""}]",,
2023,Building a Finance Team from Day One to Exit,https://tcsw2023.sched.com/event/1RLjA/building-a-finance-team-from-day-one-to-exit,,,,NCNicolas ContagKlaro CFO; avatar for Katharine Hill Contag,"[{""name"": ""NCNicolas ContagKlaro CFO"", ""role"": """", ""company"": """", ""avatar_url"": ""//cdn.sched.co/common/img/icon-google-maps.png""}, {""name"": ""avatar for Katharine Hill Contag"", ""role"": """", ""company"": ""Klaro CFO"", ""avatar_url"": ""//avatars.sched.co/8/1f/19180232/avatar.jpg?a2b""}]",,
2023,The Future is Feminine: Women Redefining the Tech Sphere,https://tcsw2023.sched.com/event/1Ronk/the-future-is-feminine-women-redefining-the-tech-sphere,,,,VKVictoria KyeremeFounder; avatar for Will Preble; avatar for Will Preble; avatar for Will Preble; avatar for Will Preble; avatar for Will Preble,"[{""name"": ""VKVictoria KyeremeFounder"", ""role"": """", ""company"": ""Girls Dream Code"", ""avatar_url"": ""//cdn.sched.co/common/img/icon-google-maps.png""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Smart North"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Cytilife, Inc."", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Mymeds.com"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""City of St. Paul"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""3M"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}]",,
2023,Launching a new frontier market for the tech industry,https://tcsw2023.sched.com/event/1RLUE/launching-a-new-frontier-market-for-the-tech-industry,,,,DMDavid ManlyJuduh,"[{""name"": ""DMDavid ManlyJuduh"", ""role"": """", ""company"": """", ""avatar_url"": ""//cdn.sched.co/common/img/icon-google-maps.png""}]",,
2023,Starting a Medical Device Company - Key Considerations,https://tcsw2023.sched.com/event/1RL94/starting-a-medical-device-company-key-considerations,,,,avatar for Kris Bauerschmidt; avatar for Mark Oreshnick,"[{""name"": ""avatar for Kris Bauerschmidt"", ""role"": """", ""company"": ""Prevailing MedicalKris is the co-founder, co-owner of Prevailing Medical a contract medical device R&D developer and manufacturer of interventional medical devices, specializing in catheter based medical devicees. Kris has worked in the Medical device industry for the past 15 years. Kris is also the...Read More →"", ""avatar_url"": ""//avatars.sched.co/a/e9/19179227/avatar.jpg?ba8""}, {""name"": ""avatar for Mark Oreshnick"", ""role"": """", ""company"": ""owner, and President of Evolve Engineering LLC with over 25 years working in and leading engineering and operations in small (4 employees) to large (15,000+ employees) companies. Mark specializes in helping new founders set their startup up for success. Mark will...Read More →"", ""avatar_url"": ""//avatars.sched.co/c/c0/19179231/avatar.jpg?4ff""}]",,
2023,What Business Leaders Need to Know About Artificial Intelligence,https://tcsw2023.sched.com/event/1RLvZ/what-business-leaders-need-to-know-about-artificial-intelligence,,,,avatar for Justin Grammens; avatar for Justin Grammens,"[{""name"": ""avatar for Justin Grammens"", ""role"": """", ""company"": ""Lab651 & Applied AIHi! I'm Justin Grammens. I'm a lifelong learner, passionate about Software Development, Artificial Intelligence, and driven by giving back to the community through entrepreneurship and education.I'm the founder and CEO of Lab651, where we help companies successfully release software...Read More →"", ""avatar_url"": ""//avatars.sched.co/7/a8/4279100/avatar.jpg?f7f""}, {""name"": ""avatar for Justin Grammens"", ""role"": """", ""company"": ""Lab651"", ""avatar_url"": ""//avatars.sched.co/7/a8/4279100/avatar.jpg?f7f""}]",,
2023,Building Business Credit,https://tcsw2023.sched.com/event/1RLVF/building-business-credit,,,,avatar for Ixchel McKinnie; avatar for Ixchel McKinnie; avatar for Ixchel McKinnie,"[{""name"": ""avatar for Ixchel McKinnie"", ""role"": """", ""company"": ""ConnectUP! Institute"", ""avatar_url"": ""//avatars.sched.co/1/b3/8293875/avatar.jpg?536""}, {""name"": ""avatar for Ixchel McKinnie"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/1/b3/8293875/avatar.jpg?536""}, {""name"": ""avatar for Ixchel McKinnie"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/1/b3/8293875/avatar.jpg?536""}]",,
2023,AI in Today's Workplace: A Practical Guide,https://tcsw2023.sched.com/event/1RL7C/ai-in-todays-workplace-a-practical-guide,,,,avatar for Jason Radisson,"[{""name"": ""avatar for Jason Radisson"", ""role"": """", ""company"": ""MovoJason Radisson is a serial unicorn breeder (Uber, 99, Rappi). His latest venture is Movo (https://movo.co). Movo is the only mobile-first scheduling automation and task dispatching platform — custom built to empower and engage today’s desk less workforce."", ""avatar_url"": ""//avatars.sched.co/5/fb/19179152/avatar.jpg?004""}]",,
2023,Tap Into Your Creative Mind,https://tcsw2023.sched.com/event/1RLSO/tap-into-your-creative-mind,,,,avatar for Leah Meilander,"[{""name"": ""avatar for Leah Meilander"", ""role"": """", ""company"": ""MN. She's been in marketing for over 10 years, working with startups and small- to medium-sized businesses in industries from commercial banking and technology to nonprofits and specialty services. Leah likes to get engaged...Read More →"", ""avatar_url"": ""//avatars.sched.co/b/c6/19179633/avatar.jpg?5a5""}]",,
2023,TCSW Trivia by ShotCaller,https://tcsw2023.sched.com/event/1SH4K/tcsw-trivia-by-shotcaller,,,,avatar for Hunter Dansbury,"[{""name"": ""avatar for Hunter Dansbury"", ""role"": """", ""company"": ""ShotCaller"", ""avatar_url"": ""//avatars.sched.co/d/71/19307400/avatar.jpg?272""}]",,
2023,Future of Our Cities and Communities,https://tcsw2023.sched.com/event/1RcPq/future-of-our-cities-and-communities,,,,avatar for Will Preble; avatar for Will Preble; avatar for Will Preble,"[{""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Smart North"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Aeterna"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Cytilife, Inc."", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}]",,
2023,Shark Tank,https://tcsw2023.sched.com/event/1Root/shark-tank,,,,avatar for Ixchel McKinnie; avatar for Ixchel McKinnie; avatar for Will Preble; avatar for Will Preble; avatar for Will Preble; avatar for Cihan Behlivan,"[{""name"": ""avatar for Ixchel McKinnie"", ""role"": """", ""company"": ""ConnectUP! Institute"", ""avatar_url"": ""//avatars.sched.co/1/b3/8293875/avatar.jpg?536""}, {""name"": ""avatar for Ixchel McKinnie"", ""role"": """", ""company"": ""MNSBIR, Inc."", ""avatar_url"": ""//avatars.sched.co/1/b3/8293875/avatar.jpg?536""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Smart North"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Launch Minnesota"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Mymeds.com"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Cihan Behlivan"", ""role"": """", ""company"": ""BETA MN"", ""avatar_url"": ""//avatars.sched.co/a/64/19239704/avatar.jpg?1d7""}]",,
2023,From Vision to Reality: Crafting Values that Define Your Startup's Culture,https://tcsw2023.sched.com/event/1Q8Gv/from-vision-to-reality-crafting-values-that-define-your-startups-culture,,,,avatar for Shannon Hady,"[{""name"": ""avatar for Shannon Hady"", ""role"": """", ""company"": ""Creatively Focused"", ""avatar_url"": ""//avatars.sched.co/6/45/12956285/avatar.jpg?c03""}]",,
2023,"Networking 101, Putting Yourself Out There and Making a Difference",https://tcsw2023.sched.com/event/1RLAl/networking-101-putting-yourself-out-there-and-making-a-difference,,,,KJKelsey JosonStrengthen the Strong; avatar for Kris Bauerschmidt; avatar for Mark Oreshnick; avatar for Grayson Denzer; avatar for Grayson Denzer; avatar for Grayson Denzer,"[{""name"": ""KJKelsey JosonStrengthen the Strong"", ""role"": """", ""company"": """", ""avatar_url"": ""//cdn.sched.co/common/img/icon-google-maps.png""}, {""name"": ""avatar for Kris Bauerschmidt"", ""role"": """", ""company"": ""Prevailing MedicalKris is the co-founder, co-owner of Prevailing Medical a contract medical device R&D developer and manufacturer of interventional medical devices, specializing in catheter based medical devicees. Kris has worked in the Medical device industry for the past 15 years. Kris is also the...Read More →"", ""avatar_url"": ""//avatars.sched.co/a/e9/19179227/avatar.jpg?ba8""}, {""name"": ""avatar for Mark Oreshnick"", ""role"": """", ""company"": ""owner, and President of Evolve Engineering LLC with over 25 years working in and leading engineering and operations in small (4 employees) to large (15,000+ employees) companies. Mark specializes in helping new founders set their startup up for success. Mark will...Read More →"", ""avatar_url"": ""//avatars.sched.co/c/c0/19179231/avatar.jpg?4ff""}, {""name"": ""avatar for Grayson Denzer"", ""role"": """", ""company"": ""Br8kthru ConsultingMy passion is creating new connections!I am lucky to foster this passion professionally as the business development manager with Br8kthru where I guide leaders in the B2B space through elevating their digital marketing + technology capabilities.Br8kthru Consulting is a digital marketing + technology agency that believes results are table-stakes and long-term relationships of trust are the true ROI. Guided by our core value of providing Michelin-Star Service, our Minneapolis-based company acts as an extension of our clients...Read More →"", ""avatar_url"": ""//avatars.sched.co/9/e8/19179353/avatar.jpg?5ce""}, {""name"": ""avatar for Grayson Denzer"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/9/e8/19179353/avatar.jpg?5ce""}, {""name"": ""avatar for Grayson Denzer"", ""role"": """", ""company"": ""Intricon Corporation"", ""avatar_url"": ""//avatars.sched.co/9/e8/19179353/avatar.jpg?5ce""}]",,
2023,What Business Leaders Need to Know About Custom Software Development,https://tcsw2023.sched.com/event/1RLvw/what-business-leaders-need-to-know-about-custom-software-development,,,,avatar for Justin Grammens,"[{""name"": ""avatar for Justin Grammens"", ""role"": """", ""company"": ""Lab651 & Applied AIHi! I'm Justin Grammens. I'm a lifelong learner, passionate about Software Development, Artificial Intelligence, and driven by giving back to the community through entrepreneurship and education.I'm the founder and CEO of Lab651, where we help companies successfully release software...Read More →"", ""avatar_url"": ""//avatars.sched.co/7/a8/4279100/avatar.jpg?f7f""}]",,
2023,"AR, AI, and the Future of Experience",https://tcsw2023.sched.com/event/1RL84/ar-ai-and-the-future-of-experience,,,,avatar for Nick Roseth,"[{""name"": ""avatar for Nick Roseth"", ""role"": """", ""company"": ""Explore Design"", ""avatar_url"": ""//avatars.sched.co/f/c7/18338868/avatar.jpg?4e4""}]",,
2023,Finding and Building Community as an Entrepreneur,https://tcsw2023.sched.com/event/1RLSg/finding-and-building-community-as-an-entrepreneur,,,,avatar for Chaz Sandifer; avatar for Leilani Bloomquist; avatar for Leilani Bloomquist; avatar for Leilani Bloomquist; avatar for Leilani Bloomquist,"[{""name"": ""avatar for Chaz Sandifer"", ""role"": """", ""company"": ""theNEWmpls"", ""avatar_url"": ""//avatars.sched.co/4/ec/10778819/avatar.jpg?bbf""}, {""name"": ""avatar for Leilani Bloomquist"", ""role"": """", ""company"": ""Leilani Bloomquist ConsultingLeilani Bloomquist is a Digital Transformation and Strategic consultant specializing in working within highly regulated industries and building high-performing teams. A change agent by nature, Leilani is a translator whose superpower is connecting people, processes, and technology...Read More →"", ""avatar_url"": ""//avatars.sched.co/f/6a/19179641/avatar.jpg?a61""}, {""name"": ""avatar for Leilani Bloomquist"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/f/6a/19179641/avatar.jpg?a61""}, {""name"": ""avatar for Leilani Bloomquist"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/f/6a/19179641/avatar.jpg?a61""}, {""name"": ""avatar for Leilani Bloomquist"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/f/6a/19179641/avatar.jpg?a61""}]",,
2023,ACER INC Fireside Chat | Cultural Communities & Prosperity,https://tcsw2023.sched.com/event/1Q8kI/acer-inc-fireside-chat-cultural-communities-prosperity,,,,avatar for Denise Bulter; avatar for Denise Bulter; avatar for Denise Bulter; avatar for Denise Bulter; avatar for Denise Bulter,"[{""name"": ""avatar for Denise Bulter"", ""role"": """", ""company"": ""ACER INCI currently lead the organization's Economic Development work. What does this look like? Heading business development opportunities for business owners & entrepreneurs: training, technical assistance, micro grants, resources and tools. I also lead on systems relational organizing...Read More →"", ""avatar_url"": ""//avatars.sched.co/4/63/8400867/avatar.jpg?668""}, {""name"": ""avatar for Denise Bulter"", ""role"": """", ""company"": ""ACER INCNelima Sitati Munene has been a community organizer for over 17 years and has worked in various roles throughout the community development field. Nelima has deep passion for community engagement to ensure that underserved communities are present at decision making tables. Nelima has...Read More →"", ""avatar_url"": ""//avatars.sched.co/4/63/8400867/avatar.jpg?668""}, {""name"": ""avatar for Denise Bulter"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/4/63/8400867/avatar.jpg?668""}, {""name"": ""avatar for Denise Bulter"", ""role"": """", ""company"": ""Chef Flo-K Foods LLC"", ""avatar_url"": ""//avatars.sched.co/4/63/8400867/avatar.jpg?668""}, {""name"": ""avatar for Denise Bulter"", ""role"": """", ""company"": ""Indred Alexander Agency, LLC"", ""avatar_url"": ""//avatars.sched.co/4/63/8400867/avatar.jpg?668""}]",,
2023,"AI: Equity, Ethics and Abundance in the age of AI",https://tcsw2023.sched.com/event/1Romr/ai-equity-ethics-and-abundance-in-the-age-of-ai,,,,ASAbby SteeleDirector; RSRebeccah StayGlobal Leader of Data Science; avatar for Will Preble; avatar for Will Preble; avatar for Will Preble; avatar for Will Preble,"[{""name"": ""ASAbby SteeleDirector"", ""role"": """", ""company"": ""AI/ML Responsible Use Program, United Health Group"", ""avatar_url"": ""//cdn.sched.co/common/img/icon-google-maps.png""}, {""name"": ""RSRebeccah StayGlobal Leader of Data Science"", ""role"": """", ""company"": ""Cargill"", ""avatar_url"": ""//cdn.sched.co/common/img/icon-google-maps.png""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": ""Smart North"", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}, {""name"": ""avatar for Will Preble"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/7/36/19206041/avatar.jpg?e4c""}]",,
2023,Launch in 5: Take Your Idea from Lightbulb Moment to Profitable Business in Record Time,https://tcsw2023.sched.com/event/1PqYQ/launch-in-5-take-your-idea-from-lightbulb-moment-to-profitable-business-in-record-time,,,,avatar for Will Russell,"[{""name"": ""avatar for Will Russell"", ""role"": """", ""company"": ""Russell Marketing"", ""avatar_url"": ""//avatars.sched.co/e/5e/19170869/avatar.jpg?aa9""}]",,
2023,Strategic Partnerships with Health Insurance,https://tcsw2023.sched.com/event/1RHHD/strategic-partnerships-with-health-insurance,,,,avatar for Demi Radeva,"[{""name"": ""avatar for Demi Radeva"", ""role"": """", ""company"": ""Akros AdvisoryDemi Radeva is a health tech strategist and founder of Akros Advisory, a consulting firm that helps startups navigate complex payer landscapes, unlock B2B growth, and demonstrate ROI in healthcare. With 15+ years of experience spanning digital health, managed care, and healthcare...Read More →"", ""avatar_url"": ""//avatars.sched.co/5/8d/19030614/avatar.jpg?8f7""}]",,
