year,title,url,time_place,track,description,speakers,speaker_details,files,photos
2018,Regulatory Climate & Legal Considerations for Growing FinTech Companies: Current State & Future Trends *External Registration Required*,https://tcsw18.sched.com/event/G7Bl/regulatory-climate-legal-considerations-for-growing-fintech-companies-current-state-future-trends-external-registration-required,,,,avatar for Minnesota Department of Employment and Economic Development (DEED) (Host); avatar for Vinayak Bhat; avatar for Joe Lynyak; avatar for Max Zappia,"[{""name"": ""avatar for Minnesota Department of Employment and Economic Development (DEED) (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/e/00/6078022/avatar.jpg?cd8""}, {""name"": ""avatar for Vinayak Bhat"", ""role"": """", ""company"": ""Synechron"", ""avatar_url"": ""//avatars.sched.co/9/34/6342955/avatar.jpg?95a""}, {""name"": ""avatar for Joe Lynyak"", ""role"": """", ""company"": ""Dorsey and WhitneyJoe is a partner in the Firm’s Finance & Restructuring Group and a member of the Banking Industry Group. He practices in both the Firm’s Washington, D.C. and Southern California offices. Joe possesses a broad knowledge base regarding foreign banks and domestic banks, savings associations...Read More →"", ""avatar_url"": ""//avatars.sched.co/4/6f/5977438/avatar.jpg?530""}, {""name"": ""avatar for Max Zappia"", ""role"": """", ""company"": ""State of Minnesota Department of Commerce"", ""avatar_url"": ""//avatars.sched.co/7/6d/6342984/avatar.jpg?c9d""}]",,
2018,Growing Startup Cultures in Marketing and Sales,https://tcsw18.sched.com/event/GDJw/growing-startup-cultures-in-marketing-and-sales,,,,avatar for Land O'Lakes (Host); avatar for Tim Brunelle; avatar for John Doyle; avatar for Allison McMenimen; avatar for Julie Scheife,"[{""name"": ""avatar for Land O'Lakes (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/a/fc/6169069/avatar.jpg?795""}, {""name"": ""avatar for Tim Brunelle"", ""role"": """", ""company"": ""Content & Production, Land O'LakesTim is a creative brand marketing leader who’s been at the forefront of marketing innovation and storytelling since 1992."", ""avatar_url"": ""//avatars.sched.co/8/76/5941395/avatar.jpg?3ed""}, {""name"": ""avatar for John Doyle"", ""role"": """", ""company"": ""Colle McVoyJohn Doyle thrives on helping brands make the most sense of today’s complex world and use that understanding to develop an advantage over the competition. As executive director of brand experience, Doyle is responsible for the development and creation of cohesive brand experiences...Read More →"", ""avatar_url"": ""//avatars.sched.co/a/40/5941413/avatar.jpg?15a""}, {""name"": ""avatar for Allison McMenimen"", ""role"": """", ""company"": ""Client Services, Nina Hale, Inc.The face of Nina Hale’s client strategy team, Allison McMenimen is a force constantly propelling the agency forward. She is the linchpin of Nina Hale, and her strategic guidance has helped take the agency from a 10-person shop to an 85-person performance digital powerhouse.A 2016 32 Under 32 award recipient, Allison’s ability to listen, understand, and anticipate client needs has garnered unbelievable results – think triple-digit revenue growth since she joined the team in 2010. And, she not only encourages positivity and results but also serves the...Read More →"", ""avatar_url"": ""//avatars.sched.co/3/bd/5941410/avatar.jpg?42b""}, {""name"": ""avatar for Julie Scheife"", ""role"": """", ""company"": ""Land O'LakesJulie oversees digital marketing and is responsible for building digital marketing capabilities to accelerate growth across all businesses for Land O’Lakes, Inc. She joined Land O’Lakes in 2016.Julie’s career has been focused on exploring, innovating and leading within the ever-evolving world of digital marketing. Working across corporate and agency roles, on some of the world’s most respected brands, from Target to ConAgra, from Subaru to Berkshire Hathaway. Finding...Read More →"", ""avatar_url"": ""//avatars.sched.co/5/5b/5941401/avatar.jpg?01c""}]",,
2018,The Best Product You've Never Heard of . . . How to get your Story out in the Changing Media Landscape,https://tcsw18.sched.com/event/G8RN/the-best-product-youve-never-heard-of-how-to-get-your-story-out-in-the-changing-media-landscape,,,,avatar for Jim Dawson; avatar for Steve Dubbles; avatar for Mike Jones; avatar for Craig Key; avatar for Dean Peterson; avatar for Stephanie Shimp,"[{""name"": ""avatar for Jim Dawson"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/6/8d/5920091/avatar.jpg?f66""}, {""name"": ""avatar for Steve Dubbles"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/2/89/5920097/avatar.jpg?697""}, {""name"": ""avatar for Mike Jones"", ""role"": """", ""company"": ""AlchemyMike started his professional career as an Infantry Officer with the US Marine Corps, where he participated in Operation Iraqi Freedom and Operation Enduring Freedom in Afghanistan. Upon finishing his military service, Mike returned to school and completed a full-time MBA at Georgetown...Read More →"", ""avatar_url"": ""//avatars.sched.co/c/53/5920094/avatar.jpg?c46""}, {""name"": ""avatar for Craig Key"", ""role"": """", ""company"": ""BitesquadCraig leads Bite Squads marketing efforts, driving growth through acquisition, retention, and loyalty of customers, drivers, and restaurants. Craig has over 14 years experience in digital marketing, and has built a career off of innovation with new ways to connect with audience. Prior...Read More →"", ""avatar_url"": ""//avatars.sched.co/2/d9/5920100/avatar.jpg?142""}, {""name"": ""avatar for Dean Peterson"", ""role"": """", ""company"": ""iHeartMedia"", ""avatar_url"": ""//avatars.sched.co/1/3f/5920105/avatar.jpg?52e""}, {""name"": ""avatar for Stephanie Shimp"", ""role"": """", ""company"": ""Blue Plate RestaurantsStephanie Shimp is co-owner of Blue Plate Restaurant Company. Blue Plate Restaurant Company was started by David Burley and Shimp in 1993 when they opened their first restaurant, Highland Grill, in the Highland neighborhood in St. Paul. They now employ over 600 people and have 8 brick...Read More →"", ""avatar_url"": ""//avatars.sched.co/d/cb/6056341/avatar.jpg?966""}]",,
2018,MNclude Launch Event,https://tcsw18.sched.com/event/G7Be/mnclude-launch-event,,,,avatar for Clockwork (Host); avatar for MNclude (Host),"[{""name"": ""avatar for Clockwork (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/0/52/6078340/avatar.jpg?d21""}, {""name"": ""avatar for MNclude (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/0/bd/6078352/avatar.jpg?d79""}]",,
2018,The Power of Your Personal Brand - Red Bull Athlete and Artist Workshop & Tell-all,https://tcsw18.sched.com/event/G8SU/the-power-of-your-personal-brand-red-bull-athlete-and-artist-workshop-tell-all,,,,avatar for Die Yung (Anayancy); avatar for Lola Red (Co-Host); avatar for Red Bull (Host); avatar for Lindsay St. Clair; avatar for Dizzy Fae; avatar for Levi LaVallee; avatar for Courtney Phillips; avatar for Alexis Walsko; avatar for Mallory Weggemann,"[{""name"": ""avatar for Die Yung (Anayancy)"", ""role"": """", ""company"": ""utilizing photography to display a magical representation of the feminine experience. Raised in California, her work is inspired by the gore and graininess of old movies she grew up watching with her family. Her work has been published on MILK...Read More →"", ""avatar_url"": ""//avatars.sched.co/7/35/6167023/avatar.jpg?108""}, {""name"": ""avatar for Lola Red (Co-Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/5/06/6331341/avatar.jpg?2b8""}, {""name"": ""avatar for Red Bull (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/c/2a/6077398/avatar.jpg?ed2""}, {""name"": ""avatar for Lindsay St. Clair"", ""role"": """", ""company"": ""branding, editorial, illustration and conceptual development. Her work is playful and colorful, often using abstract shapes and illustrations to create a feeling or vibe. She often explores...Read More →"", ""avatar_url"": ""//avatars.sched.co/5/53/6092059/avatar.jpg?1ff""}, {""name"": ""avatar for Dizzy Fae"", ""role"": """", ""company"": ""Dizzy developed an eclectic style that has landed her on stages alongside The Internet, Kehlani, Poliça, Empress...Read More →"", ""avatar_url"": ""//avatars.sched.co/6/57/6092065/avatar.jpg?2ce""}, {""name"": ""avatar for Levi LaVallee"", ""role"": """", ""company"": ""Levi LaVallee is one of the most successful athletes in Winter X Games event history. He's one of only three winter event athletes to have won double-gold twice. Levi LaVallee made history when he became the first...Read More →"", ""avatar_url"": ""//avatars.sched.co/6/3f/6092014/avatar.jpg?7da""}, {""name"": ""avatar for Courtney Phillips"", ""role"": """", ""company"": ""entrepreneur, and Ford model with diverse professional experience. With eclectic talents and interests, Courtney’s professional portfolio includes a broad range of experiences, from music video production for artists including Frank Ocean to the curation...Read More →"", ""avatar_url"": ""//avatars.sched.co/a/0d/6092050/avatar.jpg?918""}, {""name"": ""avatar for Alexis Walsko"", ""role"": """", ""company"": ""Chief Executive Officer & Visionary at Lola Red. She founded the agency at just 22 years old and has since established Lola Red as an award-winning and nationally recognized PR firm. In 2015, she oversaw the addition of Lola Pro, a division of Lola Red...Read More →"", ""avatar_url"": ""//avatars.sched.co/c/1d/6331332/avatar.jpg?e11""}, {""name"": ""avatar for Mallory Weggemann"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/8/f5/6331408/avatar.jpg?4e2""}]",,
2018,Scaling Company Culture as you and your Business Grow,https://tcsw18.sched.com/event/G7BG/scaling-company-culture-as-you-and-your-business-grow,,,,avatar for Fueled Collective (Host); avatar for Kristin Dean; avatar for Victoria Schanen; avatar for Sarah Schoolcraft; avatar for Natalia Trent,"[{""name"": ""avatar for Fueled Collective (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/5/7b/6077404/avatar.jpg?e02""}, {""name"": ""avatar for Kristin Dean"", ""role"": """", ""company"": ""Arctic Wolf NetworksKristin Dean is currently the Vice President of People at Arctic Wolf Networks, a Silicon Valley based company with offices in California, Minnesota, Utah and Canada. Arctic Wolf Networks is a cybersecurity company that provides a Security Operation Center (SOC) as a service for midmarket...Read More →"", ""avatar_url"": ""//avatars.sched.co/5/e5/6202071/avatar.jpg?695""}, {""name"": ""avatar for Victoria Schanen"", ""role"": """", ""company"": ""KipsuVictoria manages talent strategy at Kipsu, Inc, drawing on over a dozen years in high-volume, high-impact tech recruiting. From hiring to employee engagement to traditional HR functions, Victoria energetically bolsters startups. Outside of Kipsu, she's been known to blog, podcast...Read More →"", ""avatar_url"": ""//avatars.sched.co/4/27/5948008/avatar.jpg?b92""}, {""name"": ""avatar for Sarah Schoolcraft"", ""role"": """", ""company"": ""phDataSarah is an Employee Experience Manager at phData in Minneapolis. She has worked in people operations roles for over a decade, at non-profit and for-profit organizations, both in the US and abroad. She is committed to creating a continually improving employee experience and believes...Read More →"", ""avatar_url"": ""//avatars.sched.co/1/91/5947990/avatar.jpg?3ec""}, {""name"": ""avatar for Natalia Trent"", ""role"": """", ""company"": ""Right Source ComplianceNatalia is a passionate people operation’s executive with expertise in change management, strategic planning, and organizational effectiveness. At RightSource Compliance, Natalia wears many hats as the organization’s Chief Talent Officer and member of the senior leadership team...Read More →"", ""avatar_url"": ""//avatars.sched.co/2/57/5947999/avatar.jpg?f27""}]",,
2018,Build your app already!! Why learning to code is *the best* first step to launching your app idea [Panel & Pizza],https://tcsw18.sched.com/event/GH0X/build-your-app-already-why-learning-to-code-is-the-best-first-step-to-launching-your-app-idea-panel-pizza,,,,,[],,
2018,Venture capital 101: Confessions of a VC,https://tcsw18.sched.com/event/G7Aw/venture-capital-101-confessions-of-a-vc,,,,avatar for Urban Innovation Fund (Host); avatar for Andrew Felbinger; avatar for Julie Lein,"[{""name"": ""avatar for Urban Innovation Fund (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/b/25/6078679/avatar.jpg?b41""}, {""name"": ""avatar for Andrew Felbinger"", ""role"": """", ""company"": ""Urban Innovation FundAndrew is an Associate at the Urban Innovation Fund, a venture capital firm that invests in the future of cities. The fund provides seed capital and regulatory support to entrepreneurs solving our toughest urban challenges – helping them grow into tomorrow’s most valued companies...Read More →"", ""avatar_url"": ""//avatars.sched.co/8/d1/6098779/avatar.jpg?566""}, {""name"": ""avatar for Julie Lein"", ""role"": """", ""company"": ""Urban Innovation FundJulie is a co-founder and Managing Partner of the Urban Innovation Fund, a venture capital firm that invests in the future of cities. The fund provides seed capital and regulatory support to entrepreneurs solving our toughest urban challenges – helping them grow into tomorrow’s...Read More →"", ""avatar_url"": ""//avatars.sched.co/0/77/6187741/avatar.jpg?007""}]",,
2018,Bunker Labs North Muster *External Registration Required*,https://tcsw18.sched.com/event/G7BO/bunker-labs-north-muster-external-registration-required,,,,avatar for Julie Lein,"[{""name"": ""avatar for Julie Lein"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/0/77/6187741/avatar.jpg?007""}]",,
2018,GlitchCon | Digital Games Festival *External Registration Required*,https://tcsw18.sched.com/event/GLBq/glitchcon-digital-games-festival-external-registration-required,,,,,[],,
2018,P is for Partnership: A Discussion on how Corporations are Partnering with Startups *External Registration Required*,https://tcsw18.sched.com/event/G7Bm/p-is-for-partnership-a-discussion-on-how-corporations-are-partnering-with-startups-external-registration-required,,,,avatar for U.S. Bank (Host),"[{""name"": ""avatar for U.S. Bank (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/f/d3/6078028/avatar.jpg?f70""}]",,
2018,Unconscious Bias: Nip it in the Bud,https://tcsw18.sched.com/event/G7Yn/unconscious-bias-nip-it-in-the-bud,,,,avatar for U.S. Bank (Host); avatar for Mark Hiemenz,"[{""name"": ""avatar for U.S. Bank (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/f/d3/6078028/avatar.jpg?f70""}, {""name"": ""avatar for Mark Hiemenz"", ""role"": """", ""company"": ""corporate and nonprofit sectors. At Wiser Wolf...Read More →"", ""avatar_url"": ""//avatars.sched.co/5/9d/5914588/avatar.jpg?e8d""}]",,
2018,OKR and KPI Workshop / Techstars AMA with Alumni,https://tcsw18.sched.com/event/H0VY/okr-and-kpi-workshop-techstars-ama-with-alumni,,,,avatar for Clarence Bethea; avatar for Tyrre Burks; avatar for Natty Zola,"[{""name"": ""avatar for Clarence Bethea"", ""role"": """", ""company"": ""Upsie"", ""avatar_url"": ""//avatars.sched.co/4/ed/5916009/avatar.jpg?f3b""}, {""name"": ""avatar for Tyrre Burks"", ""role"": """", ""company"": ""Player's Health"", ""avatar_url"": ""//avatars.sched.co/4/97/6193900/avatar.jpg?b6f""}, {""name"": ""avatar for Natty Zola"", ""role"": """", ""company"": ""Techstars"", ""avatar_url"": ""//avatars.sched.co/f/59/6193864/avatar.jpg?1d9""}]",,
2018,Game Changers Track - MANOVA Global Summit on the Future of Health in Medical Alley *External Registration Required*,https://tcsw18.sched.com/event/GGvY/game-changers-track-manova-global-summit-on-the-future-of-health-in-medical-alley-external-registration-required,,,,avatar for MANOVA (Host); avatar for Jeff Dachis; avatar for Vicki Holt; avatar for Lee Jones; avatar for Tammy Lee; avatar for Dr. Steven Russell,"[{""name"": ""avatar for MANOVA (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/9/a8/6168655/avatar.jpg?1c5""}, {""name"": ""avatar for Jeff Dachis"", ""role"": """", ""company"": ""One DropJeff is the CEO and Founder of OneDrop, a simple, powerful and convenient mobile platform for managing diabetes, born from his own experience as a newly diagnosed Type 1 LADA (September 2013). His desire to bring the quantified self movement, internet of things, big data and mobile...Read More →"", ""avatar_url"": ""//avatars.sched.co/f/53/5955826/avatar.jpg?d89""}, {""name"": ""avatar for Vicki Holt"", ""role"": """", ""company"": ""ProtolabsVicki Holt has been President and Chief Executive Officer at Protolabs since February 2014. Prior to joining us, Holt served as President and Chief Executive Officer of Spartech Corporation, a leading producer of plastic sheet, compounds and packaging products, from September 2010...Read More →"", ""avatar_url"": ""//avatars.sched.co/7/3b/5955724/avatar.jpg?6d6""}, {""name"": ""avatar for Lee Jones"", ""role"": """", ""company"": ""RebiotixFounder, President and CEO of Rebiotix Inc, has over 30 years of experience in the medical technology industry in large and small companies and academia.  She cofounded Rebiotix in 2011.  Rebiotix is a clinical stage biotechnology company developing a new class of biologic drugs...Read More →"", ""avatar_url"": ""//avatars.sched.co/a/3e/5955817/avatar.jpg?58b""}, {""name"": ""avatar for Tammy Lee"", ""role"": """", ""company"": ""Recombinetics IncTammy Lee has more than 15 years of executive experience and currently serves as President and CEO for Recombinetics, a global leader in gene-edited animals for biomedical research; animal welfare; and safe, healthy food production.Tammy brings a breadth and depth of business experience to the role of CEO.  She’s held senior executive roles in large, complex, multinational businesses including Vice President of Corporate Affairs at Carlson companies, a global leader in hospitality and travel. She was Vice...Read More →"", ""avatar_url"": ""//avatars.sched.co/0/85/5955616/avatar.jpg?5c8""}, {""name"": ""avatar for Dr. Steven Russell"", ""role"": """", ""company"": ""CEO, VyriadDr. Russell is a Professor of Molecular Medicine, Consultant Hematologist at Mayo Clinic Rochester and serves on the Board of Trustees of Buena Vista University, Iowa. He was formerly the Dean for Discovery and Experimental Research at Mayo Clinic. He obtained his MD from the University...Read More →"", ""avatar_url"": ""//avatars.sched.co/f/2d/5955721/avatar.jpg?d19""}]",,
2018,Lessons from Global Marketplace Track - MANOVA Global Summit on the Future of Health in Medical Alley *External Registration Required*,https://tcsw18.sched.com/event/GGzx/lessons-from-global-marketplace-track-manova-global-summit-on-the-future-of-health-in-medical-alley-external-registration-required,,,,avatar for MANOVA (Host); avatar for Dr. Naresh Kanumilli,"[{""name"": ""avatar for MANOVA (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/9/a8/6168655/avatar.jpg?1c5""}, {""name"": ""avatar for Dr. Naresh Kanumilli"", ""role"": """", ""company"": ""National Institute of Health in Manchester, United KingdomDr Naresh Kanumilli has been a GP in south Manchester for the past 14 years and he has a specialist interest in diabetes and cardiology.He is a Diabetes UK Clinical Champion.He has a very keen focus on management of chronic conditions in the community and hence has been actively...Read More →"", ""avatar_url"": ""//avatars.sched.co/b/1e/5955574/avatar.jpg?56f""}]",,
2018,The Consumerization of Health Track Session - MANOVA Global Summit on the Future of Health in Medical Alley *External Registration Required*,https://tcsw18.sched.com/event/GGzr/the-consumerization-of-health-track-session-manova-global-summit-on-the-future-of-health-in-medical-alley-external-registration-required,,,,avatar for Adrian Ho; avatar for Eric Ryan; avatar for David and Jonah Stillman,"[{""name"": ""avatar for Adrian Ho"", ""role"": """", ""company"": ""Zeus JonesAdrian is CEO and founding partner at Zeus Jones a strategy and design agency headquartered in Minneapolis. Their work is centered around brand, service and product innovation in the areas of food, technology, healthcare, sports, home and office products and fashion.Before Zeus J...Read More →"", ""avatar_url"": ""//avatars.sched.co/5/88/5955235/avatar.jpg?03f""}, {""name"": ""avatar for Eric Ryan"", ""role"": """", ""company"": ""OLLY PBCEric Ryan and his high school buddy Adam started Method in 2001 and have since built it into a global industry leader for both design and sustainability. Today, Method has over 200 planet-friendly cleaning products in stores across North America, Europe, Australia and Asia.  Eric...Read More →"", ""avatar_url"": ""//avatars.sched.co/2/6b/5955406/avatar.jpg?f1d""}, {""name"": ""avatar for David and Jonah Stillman"", ""role"": """", ""company"": ""politicians and the media to share his expertise on how best to bridge generational gaps. David has appeared on CNN, CNBC, and the TODAY Show as well as...Read More →"", ""avatar_url"": ""//avatars.sched.co/c/34/5955241/avatar.jpg?950""}]",,
2018,The Disruption of Convergence Track - MANOVA Global Summit on the Future of Health in Medical Alley *External Registration Required*,https://tcsw18.sched.com/event/GH0a/the-disruption-of-convergence-track-manova-global-summit-on-the-future-of-health-in-medical-alley-external-registration-required,,,,avatar for MANOVA (Host),"[{""name"": ""avatar for MANOVA (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/9/a8/6168655/avatar.jpg?1c5""}]",,
2018,Serving the Service Industry: How Kipsu Learns Customer Success from the Pros,https://tcsw18.sched.com/event/G76h/serving-the-service-industry-how-kipsu-learns-customer-success-from-the-pros,,,,avatar for Tina Harpke; avatar for Charlie Lehmann; avatar for Charlie Lehmann; avatar for Nate Sandell,"[{""name"": ""avatar for Tina Harpke"", ""role"": """", ""company"": ""Home2 Suites by Hilton Roseville/Minneapolis"", ""avatar_url"": ""//avatars.sched.co/a/1c/6202026/avatar.jpg?ad3""}, {""name"": ""avatar for Charlie Lehmann"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/1/f0/6077842/avatar.jpg?853""}, {""name"": ""avatar for Charlie Lehmann"", ""role"": """", ""company"": ""Kimpton Grand Hotel Minneapolis"", ""avatar_url"": ""//avatars.sched.co/1/f0/6077842/avatar.jpg?853""}, {""name"": ""avatar for Nate Sandell"", ""role"": """", ""company"": ""Mall of America"", ""avatar_url"": ""//avatars.sched.co/e/49/6202036/avatar.jpg?592""}]",,
2018,Unique Challenges and Opportunities of a Healthcare Startup,https://tcsw18.sched.com/event/G7C0/unique-challenges-and-opportunities-of-a-healthcare-startup,,,,avatar for Healthcare.mn (Host); avatar for TreeHouse Health (Host),"[{""name"": ""avatar for Healthcare.mn (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/6/10/6077959/avatar.jpg?fb6""}, {""name"": ""avatar for TreeHouse Health (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/b/aa/6168784/avatar.jpg?913""}]",,
2018,Funding - What do investors looks for? *External Registration Required*,https://tcsw18.sched.com/event/HJOD/funding-what-do-investors-looks-for-external-registration-required,,,,avatar for Hill Capital; avatar for Plug and Play,"[{""name"": ""avatar for Hill Capital"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/6/14/6250833/avatar.jpg?7c4""}, {""name"": ""avatar for Plug and Play"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/d/ef/6250827/avatar.jpg?1a4""}]",,
2018,Ag Innovation and Craft Brewing - Food Ag Ideas Week *External Registration Required*,https://tcsw18.sched.com/event/GHBN/ag-innovation-and-craft-brewing-food-ag-ideas-week-external-registration-required,,,,avatar for Lauren McGinty,"[{""name"": ""avatar for Lauren McGinty"", ""role"": """", ""company"": ""MN Craft Brewers Guild"", ""avatar_url"": ""//avatars.sched.co/b/48/5975083/avatar.jpg?daf""}]",,
2018,"And you thought only you could be Smart! Smart Cities and Communities are changing the way people will live, work, play and thrive in the coming decades. Its time to ride that wave.",https://tcsw18.sched.com/event/GAQJ/and-you-thought-only-you-could-be-smart-smart-cities-and-communities-are-changing-the-way-people-will-live-work-play-and-thrive-in-the-coming-decades-its-time-to-ride-that-wave,,,,avatar for Cytilife Inc (Host); avatar for Cytilife Inc (Host); avatar for Sabina Saksena,"[{""name"": ""avatar for Cytilife Inc (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/1/2e/6168802/avatar.jpg?e0e""}, {""name"": ""avatar for Cytilife Inc (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/1/2e/6168802/avatar.jpg?e0e""}, {""name"": ""avatar for Sabina Saksena"", ""role"": """", ""company"": ""CEO, CytilifeFounder and CEO, Cytilife a ‘Smart Campus’ company. Sabina working with higher ed, retail and corporate to improve the productivity, health and wellness and overall happiness index of thousands of people who live, work and play within these campuses, leveraging Internet of Things...Read More →"", ""avatar_url"": ""//avatars.sched.co/6/27/5967448/avatar.jpg?f4c""}]",,
2018,Minimal Lovable Product,https://tcsw18.sched.com/event/G78M/minimal-lovable-product,,,,avatar for Field Nation (Host); avatar for Justin Grammens; avatar for Loukia Jessen; avatar for Wael Mohammed; avatar for Teague Orgeman; avatar for Ryan Weber,"[{""name"": ""avatar for Field Nation (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/2/e4/6077374/avatar.jpg?358""}, {""name"": ""avatar for Justin Grammens"", ""role"": """", ""company"": ""Lab 651"", ""avatar_url"": ""//avatars.sched.co/b/d3/5916022/avatar.jpg?c79""}, {""name"": ""avatar for Loukia Jessen"", ""role"": """", ""company"": ""Avionté"", ""avatar_url"": ""//avatars.sched.co/f/d6/5916020/avatar.jpg?aa2""}, {""name"": ""avatar for Wael Mohammed"", ""role"": """", ""company"": ""Field Nation"", ""avatar_url"": ""//avatars.sched.co/a/a4/5912515/avatar.jpg?89b""}, {""name"": ""avatar for Teague Orgeman"", ""role"": """", ""company"": ""Starting 11"", ""avatar_url"": ""//avatars.sched.co/0/0f/5912795/avatar.jpg?a48""}, {""name"": ""avatar for Ryan Weber"", ""role"": """", ""company"": ""Managing Partner, Great North Labs"", ""avatar_url"": ""//avatars.sched.co/e/1d/5916017/avatar.jpg?c4d""}]",,
2018,The Hard Road with The Stable and Gen7 Investments,https://tcsw18.sched.com/event/G78H/the-hard-road-with-the-stable-and-gen7-investments,,,,avatar for The Stable (Host); avatar for The Stable (Host),"[{""name"": ""avatar for The Stable (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/9/3e/6169027/avatar.jpg?50e""}, {""name"": ""avatar for The Stable (Host)"", ""role"": """", ""company"": """", ""avatar_url"": ""//avatars.sched.co/9/3e/6169027/avatar.jpg?50e""}]",,
2018,"What's Best For YOU? Startups, Corporate, or Both? *External Registration Required*",https://tcsw18.sched.com/event/G7BZ/whats-best-for-you-startups-corporate-or-both-external-registration-required,,,,avatar for Generation.MN (Host); avatar for Carly Gloge; avatar for Carly Gloge; avatar for Carly Gloge,"[{""name"": ""avatar for Generation.MN (Host)"", ""role"": """", ""company"": ""disruptors, and entrepreneurs to develop and create a better future for all.We provide a platform for students to build their ideas. We offer a...Read More →"", ""avatar_url"": ""//avatars.sched.co/c/52/6078445/avatar.jpg?ed3""}, {""name"": ""avatar for Carly Gloge"", ""role"": """", ""company"": ""Google XCarly was the co-founder and CEo of Ubooly which was acquired in 2014. She graduated from both the TechStars Boulder and Disney Accelerator programs. She has served as a mentor for multiple accelerators including the TechStars Anywhere, RGA, LA Dodgers, and Qualcomm Robotics programs...Read More →"", ""avatar_url"": ""//avatars.sched.co/6/54/5912815/avatar.jpg?0e3""}, {""name"": ""avatar for Carly Gloge"", ""role"": """", ""company"": ""John's professional background was in management consulting and private equity in the communications indu...Read More →"", ""avatar_url"": ""//avatars.sched.co/6/54/5912815/avatar.jpg?0e3""}, {""name"": ""avatar for Carly Gloge"", ""role"": """", ""company"": ""HomiHomi is a student-alumni social network that lets companies do university recruiting without ever stepping foot on campus. Alumni refer students directly to HR with the click of a button, opening the doors for students from traditionally non-target schools."", ""avatar_url"": ""//avatars.sched.co/6/54/5912815/avatar.jpg?0e3""}]",,
2018,Just Build It,https://tcsw18.sched.com/event/G78f/just-build-it,,,,avatar for Amber Christian; avatar for Esra Kucukciftci; avatar for Pamela York,"[{""name"": ""avatar for Amber Christian"", ""role"": """", ""company"": ""Wonderly Software SolutionsAmber Christian is the founder and owner of wonderly software solutions, a company using human centered design to create the next generation of software. Their first product, Bella Scena, re-imagines the meetings and work planning process to help you make sure your most important...Read More →"", ""avatar_url"": ""//avatars.sched.co/5/cc/5804371/avatar.jpg?881""}, {""name"": ""avatar for Esra Kucukciftci"", ""role"": """", ""company"": ""Pricing InnovationsEsra Kucukciftci is the Founder and CEO of Pricing Innovations – a pricing and monetization consultancy focusing on technology products and services. Prior to Pricing Innovations, Esra held product management, product development, and marketing roles in in global businesses ranging...Read More →"", ""avatar_url"": ""//avatars.sched.co/f/ab/5912537/avatar.jpg?54e""}, {""name"": ""avatar for Pamela York"", ""role"": """", ""company"": ""Capita3Pamela York is a serial entrepreneur, investor, and inventor with successes in several industries. She is the Founding General Partner of CAPITA3, an early stage venture capital group focused on women-led companies in health sectors."", ""avatar_url"": ""//avatars.sched.co/9/e4/5912601/avatar.jpg?869""}]",,
